18472646,Punjabi Rasoi,1,Faridabad,"1, Deepak Complex, Eros Charmwood Village, Faridabad",Charmwood Village,"Charmwood Village, Faridabad",77.292431,28.4923251,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/6/18472646/99025426afe692fafd62fe77d6f19816_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18472646/99025426afe692fafd62fe77d6f19816_featured_v2.jpg
304046,Cafe And More,1,Faridabad,"UGF 22, Charmwood Plaza, Eros Garden, Charmwood Village, Faridabad",Charmwood Village,"Charmwood Village, Faridabad",77.2905651,28.4946638,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,https://b.zmtcdn.com/data/pictures/6/304046/75326c89fa30ac2400d3f1ab698808e9_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/304046/75326c89fa30ac2400d3f1ab698808e9_featured_v2.jpg
313076,Harmann Restaurant,1,Faridabad,"3256, C Block, Greenfields Colony, Sector 43, Faridabad",Sector 43,"Sector 43, Faridabad",77.29056667,28.46681111,"North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,https://b.zmtcdn.com/data/pictures/6/313076/07e752be7aad16a89e70fa2656f77efb_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/313076/07e752be7aad16a89e70fa2656f77efb_featured_v2.jpg
8026,Aggarwal Sweets Centre,1,Faridabad,"HR 1B, Pul Pehladpur, Main Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",77.2899232,28.4997177,"Mithai, Street Food, Chinese",100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,https://b.zmtcdn.com/data/pictures/6/8026/62edcb7fb7c39886674227bc0f744e25_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/8026/62edcb7fb7c39886674227bc0f744e25_featured_v2.jpg
8266,Mittal Fast Food,1,Faridabad,"10, Town Park, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.32425,28.38471389,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/6/8266/988cc56d27b3dd0575fb4737cdbc4a42_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/8266/988cc56d27b3dd0575fb4737cdbc4a42_featured_v2.jpg
8326,Hot & Tasty Chinese Food,1,Faridabad,"18, DLF Market, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.3184832,28.3719511,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,26,https://b.zmtcdn.com/data/pictures/6/8326/96c7c203b7cfb6a116811d21aac76d5e_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/8326/96c7c203b7cfb6a116811d21aac76d5e_featured_v2.jpg
18265697,Bawarchi,1,Faridabad,"HR-250, B/10, 60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",77.29385857,28.49820594,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,14,https://b.zmtcdn.com/data/pictures/7/18265697/607feff0e8a4a68671192ca774f6a7da_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/18265697/607feff0e8a4a68671192ca774f6a7da_featured_v2.jpg
18277177,Aggarwal's Bikaner Mishthan Bhandar,1,Faridabad,"Anangpur Chowk, Opposite Omaxe Tower, Sector 43, Faridabad",Sector 43,"Sector 43, Faridabad",77.2847783,28.46117,"Mithai, South Indian, Chinese, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/7/18277177/d51687e450b836a881902275a02074a7_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/18277177/d51687e450b836a881902275a02074a7_featured_v2.jpg
18279477,Momo-Cha,1,Faridabad,"J-121, Near Lean Wolf Gym, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3291609,28.3754863,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,20,https://b.zmtcdn.com/data/pictures/7/18279477/c798dcdff6c6f7646a86bf577dab0694_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/18279477/c798dcdff6c6f7646a86bf577dab0694_featured_v2.jpg
18303717,The Binge Box Cafe,1,Faridabad,"1st  Floor, 110, HUDA Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3279106,28.4105998,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,18,https://b.zmtcdn.com/data/pictures/7/18303717/f586b20db3ff14c35a7c80b92549a19c_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/18303717/f586b20db3ff14c35a7c80b92549a19c_featured_v2.jpg
18377907,Royal Bakers,1,Faridabad,"B 229, Shop 3, Greenfield Colony, Sector 43, Faridabad",Sector 43,"Sector 43, Faridabad",77.2999207,28.4614258,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/7/18377907/70661b5f50cc5dcdb6e6d6ab6756ee3b_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/18377907/70661b5f50cc5dcdb6e6d6ab6756ee3b_featured_v2.jpg
18466407,United Kitchen,1,Faridabad,"2nd Floor, SCO 95, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3189708,28.4120254,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/7/18466407/b53b36b36daeea4aff032db5a9d73ca5_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/18466407/b53b36b36daeea4aff032db5a9d73ca5_featured_v2.jpg
18469937,Purani Dilli Da Swad,1,Faridabad,"Shop 52, Sector 21C Market, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.2966226,28.4301909,"Street Food, Fast Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,https://b.zmtcdn.com/data/pictures/7/18469937/e692693122cf7d37c98feea77cddc79c_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/18469937/e692693122cf7d37c98feea77cddc79c_featured_v2.jpg
18471327,Tasty Dhaba Family Restaurant,1,Faridabad,"12/4, Sarai Khawaja, Banarasi Market, Near Toll Gate, Main Mathura Road, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3060567,28.474531,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/7/18471327/57bbf923f7c9dd049c591339ec03f703_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/18471327/57bbf923f7c9dd049c591339ec03f703_featured_v2.jpg
301127,Twist of Italy,1,Faridabad,"92, HUDA Market, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3109543,28.4807634,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,52,https://b.zmtcdn.com/data/pictures/7/301127/96df5cda9abb916ca886b17371f66f2b_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/301127/96df5cda9abb916ca886b17371f66f2b_featured_v2.jpg
301177,Perfect Bake,1,Faridabad,"DSS-48, Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.29659833,28.43002333,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,39,https://b.zmtcdn.com/data/pictures/7/301177/6302395f29864994e802a7977ffc172f_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/301177/6302395f29864994e802a7977ffc172f_featured_v2.jpg
308957,Oxy Lounge,1,Faridabad,"Town Park, Opposite District Court, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.3244365,28.384502,"North Indian, Chinese, Italian",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.1,Orange,Average,28,https://b.zmtcdn.com/data/pictures/7/308957/6e73bf7a5e6168489a5dfdfcc23327f1_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/308957/6e73bf7a5e6168489a5dfdfcc23327f1_featured_v2.jpg
309927,Kolkata Hot Kathi Rolls,1,Faridabad,"Deepak Complex, Near Eros Garden, Charmwood Village, Faridabad",Charmwood Village,"Charmwood Village, Faridabad",77.2918292,28.4922473,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,11,https://b.zmtcdn.com/data/pictures/7/309927/339a8dfb84efc265fa35f4275f7292dc_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/309927/339a8dfb84efc265fa35f4275f7292dc_featured_v2.jpg
311047,Red Chilli,1,Faridabad,"Shop 140, Back Side, Main Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.326744,28.4099515,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9,https://b.zmtcdn.com/data/pictures/7/311047/4b229924a6ca2545e4bd7854b00ee6d2_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/311047/4b229924a6ca2545e4bd7854b00ee6d2_featured_v2.jpg
8037,Bikaner Sweets & Bakers,1,Faridabad,"A-1, Shiv Durga Vihar, Near Eros Garden, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",77.2940734,28.4938048,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/7/8037/a5a7b08da8762235043741bc3af1fa80_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/8037/a5a7b08da8762235043741bc3af1fa80_featured_v2.jpg
8297,Shree Bikaner Misthan Bhandar,1,Faridabad,"21, HUDA Market, Sector 7, Faridabad",Sector 7,"Sector 7, Faridabad",77.3264093,28.3633036,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,15,https://b.zmtcdn.com/data/pictures/7/8297/b95473dc696b20014db25f9266d071c5_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/8297/b95473dc696b20014db25f9266d071c5_featured_v2.jpg
8417,World Cafe - Vibe by The LaLiT Traveller,1,Faridabad,"Vibe by The Lalit Traveller, 12/7, Sector 35, Faridabad","Vibe by The LaLit Traveller, Mathura Road","Vibe by The LaLit Traveller, Mathura Road, Faridabad",77.3060732,28.4729124,"North Indian, Continental, Chinese",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,56,https://b.zmtcdn.com/data/pictures/7/8417/8fd890ff2f65b1db2665776110004aea_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/7/8417/8fd890ff2f65b1db2665776110004aea_featured_v2.jpg
18161568,Juice On Go,1,Faridabad,"SCF 46-50, 1st Floor, Fitstop Gym, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32328642,28.39527358,"Juices, Beverages",150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,18,https://b.zmtcdn.com/data/pictures/8/18161568/707aa7e405f9e9c9edaf29fc560af71e_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18161568/707aa7e405f9e9c9edaf29fc560af71e_featured_v2.jpg
18204478,Desi Tadka,1,Faridabad,"Shop 1, Devi Sahai Market, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.30693936,28.48429689,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,6,https://b.zmtcdn.com/data/pictures/8/18204478/5ad5275b1b3473a199bee7a0c5f2fe0a_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18204478/5ad5275b1b3473a199bee7a0c5f2fe0a_featured_v2.jpg
18250288,Cafн© Bogchi,1,Faridabad,"SCF 39, First Floor, Above Axis Bank, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32380275,28.39572041,"Cafe, Italian, Mexican, Continental",650,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,153,https://b.zmtcdn.com/data/pictures/8/18250288/de2ba028a703b21f3aac06cd27e20182_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18250288/de2ba028a703b21f3aac06cd27e20182_featured_v2.jpg
18273628,Invitation,1,Faridabad,"Invitation Inn Banquet & Rooms, DLF Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",0,0,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,https://b.zmtcdn.com/data/pictures/8/18273628/0bec80f1f434f6cc1a06e75729e1765e_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18273628/0bec80f1f434f6cc1a06e75729e1765e_featured_v2.jpg
18365998,The Grill Darbar,1,Faridabad,"Shop 87, Near Omaxe Heights, Gate 2, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad",77.33666,28.4080574,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,17,https://b.zmtcdn.com/data/pictures/8/18365998/326d77afdc6e2d208c2583e5a876db90_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18365998/326d77afdc6e2d208c2583e5a876db90_featured_v2.jpg
18381668,Green Chilly Chinese Food,1,Faridabad,"Shop 100, Main HUDA Market, Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad",77.3328117,28.3764571,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,https://b.zmtcdn.com/data/pictures/8/18381668/486adf5ea36e6d1f4518487a0acfdc2d_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18381668/486adf5ea36e6d1f4518487a0acfdc2d_featured_v2.jpg
18396398,Evergreen Sweets & Restaurant,1,Faridabad,"SCF 147, hUDA Market, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3106046,28.4803991,"North Indian, South Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,https://b.zmtcdn.com/data/pictures/8/18396398/61d9328cae73f5dc20fca0fbf453f934_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18396398/61d9328cae73f5dc20fca0fbf453f934_featured_v2.jpg
18471308,Burger Xpress,1,Faridabad,"HR 62E, 60 Feet Road Pul Pehladpur, New Delhi",Suraj Kund,"Suraj Kund, Faridabad",77.2921516,28.4989698,"Fast Food, Chinese, Burger",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/8/18471308/2a709f998105d79e5acbf423c9c687c4_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18471308/2a709f998105d79e5acbf423c9c687c4_featured_v2.jpg
18471328,The Black Kettle,1,Faridabad,"Ground Floor, Ridhi Sidhi Plaza, Ashoka Main, Sector 35, Faridabad",Sector 35,"Sector 35, Faridabad",77.3105616,28.4711559,"Fast Food, Beverages",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/8/18471328/3be8692bc9a6cca8475bff0a997ce23c_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18471328/3be8692bc9a6cca8475bff0a997ce23c_featured_v2.jpg
18472418,Punjabi Restaurant,1,Faridabad,"3F/49, Sainik Colony Road, NIT, Faridabad",NIT,"NIT, Faridabad",77.2874809,28.3939512,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/8/18472418/c754b1f750511e227bb933c3c4d73b90_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/18472418/c754b1f750511e227bb933c3c4d73b90_featured_v2.jpg
2198,Welcome,1,Faridabad,"J140, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3288978,28.3777541,"North Indian, Chinese",700,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,13,https://b.zmtcdn.com/data/pictures/8/2198/1cbe6d4d0cf6185502522ca14ecf5040_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/2198/1cbe6d4d0cf6185502522ca14ecf5040_featured_v2.jpg
301728,Desire Foods,1,Faridabad,"G 25/22, Main Road, 40 Feet, Molarband Extension, Badarpur Border, Faridabad",Badarpur Border,"Badarpur Border, Faridabad",77.3066401,28.4900591,"Chinese, Fast Food, Bakery",250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,https://b.zmtcdn.com/data/pictures/8/301728/d690ccb500d746530f56e1d637949da2_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/301728/d690ccb500d746530f56e1d637949da2_featured_v2.jpg
309368,Silver,1,Faridabad,"K Hotel, Plot 2, Behind Pristine Mall, Sector 31, Faridabad",K Hotel,"K Hotel, Faridabad",77.316429,28.446715,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,3,https://b.zmtcdn.com/data/pictures/8/309368/5f4b75518ad170a007a86dc9fa64e583_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/309368/5f4b75518ad170a007a86dc9fa64e583_featured_v2.jpg
312688,Bake Your Dreamz,1,Faridabad,"Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad",0,0,"Bakery, Desserts",800,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,https://b.zmtcdn.com/data/pictures/8/312688/b945ac34299e94c3b834ca892f8ae3ca_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/312688/b945ac34299e94c3b834ca892f8ae3ca_featured_v2.jpg
312788,Kulcha Paaji,1,Faridabad,"Opposite 21-C Market, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.2967664,28.4317132,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,https://b.zmtcdn.com/data/pictures/8/312788/f6ae39d0ddda2ac4f84efed0a63a8469_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/312788/f6ae39d0ddda2ac4f84efed0a63a8469_featured_v2.jpg
8128,Mirage Restro Bar,1,Faridabad,"2nd Floor, Crown Plaza Mall, Sector 15-A, Sector 15, Faridabad","Crown Plaza Mall, Sector 15, Faridabad","Crown Plaza Mall, Sector 15, Faridabad, Faridabad",77.3131025,28.3978083,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.4,Red,Poor,25,https://b.zmtcdn.com/data/pictures/8/8128/06577872b4b828a0b6a681323e255898_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/8128/06577872b4b828a0b6a681323e255898_featured_v2.jpg
8308,Sohan Sweets & Namkeen,1,Faridabad,"115 & 116, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3279106,28.4103306,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,41,https://b.zmtcdn.com/data/pictures/8/8308/deae26d8f43e0314846b98c1c6b93275_featured_v2.JPG,https://b.zmtcdn.com/data/pictures/8/8308/deae26d8f43e0314846b98c1c6b93275_featured_v2.JPG
8318,Standard Family Restaurant,1,Faridabad,"31, Main Market, Sector 7, Faridabad",Sector 7,"Sector 7, Faridabad",77.3260374,28.3633487,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,16,https://b.zmtcdn.com/data/pictures/8/8318/16378528993f832539b263743411e6d8_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/8318/16378528993f832539b263743411e6d8_featured_v2.jpg
9178,Kashyap Vaishno Dhaba,1,Faridabad,"Near Seble Cinema, Dharamveer Market, Badarpur Border, Faridabad",Badarpur Border,"Badarpur Border, Faridabad",77.303542,28.4959154,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,https://b.zmtcdn.com/data/pictures/8/9178/1934d32d6eccac237148724601b030f7_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/9178/1934d32d6eccac237148724601b030f7_featured_v2.jpg
9698,Chopstick,1,Faridabad,"Booth 15, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.3185858,28.371835,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,22,https://b.zmtcdn.com/data/pictures/8/9698/927165e95ab489da087b4d359ca53e2f_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/8/9698/927165e95ab489da087b4d359ca53e2f_featured_v2.jpg
120219,OvenFresh,1,Chandigarh,"SCO 437 & 438, Sector 35 C, Sector 35, Chandigarh",Sector 35,"Sector 35, Chandigarh",76.7606106,30.7216086,"Cafe, Bakery",650,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,397,https://b.zmtcdn.com/data/pictures/9/120219/6804c10cb65387f6ac5bc9bc56898201_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/120219/6804c10cb65387f6ac5bc9bc56898201_featured_v2.jpg
18204479,Smugglers,1,Faridabad,"Near Big Bus, Sector 9-10 Road, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.329628,28.3702087,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,7,https://b.zmtcdn.com/data/pictures/9/18204479/9c7c3d9a148f014094b31276fb85244c_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18204479/9c7c3d9a148f014094b31276fb85244c_featured_v2.jpg
18261699,Rock Cafe,1,Faridabad,"Near Anandvan, Opposite NHPC Society, Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",77.2869976,28.4727738,"North Indian, Chinese, South Indian",550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,8,https://b.zmtcdn.com/data/pictures/9/18261699/7802b04c7f0f54920c3a9be541766650_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18261699/7802b04c7f0f54920c3a9be541766650_featured_v2.jpg
18313839,Cakes At Bhawanas,1,Faridabad,"418, 1st Floor, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.317231,28.393261,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,26,https://b.zmtcdn.com/data/pictures/9/18313839/229dc4d514c2a9d3accada145fca9389_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18313839/229dc4d514c2a9d3accada145fca9389_featured_v2.jpg
18356019,The Hub,1,Faridabad,"Huda Market, Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad",77.3315619,28.3765371,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9,https://b.zmtcdn.com/data/pictures/9/18356019/507a032118b32b43a5cf6155a9d6b220_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18356019/507a032118b32b43a5cf6155a9d6b220_featured_v2.jpg
18377449,Aapki Rasoi,1,Faridabad,"HR-227, 60 Feet Road, Pul Pehlad Pur, Charmwood Village, Faridabad",Charmwood Village,"Charmwood Village, Faridabad",77.2918292,28.4990636,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,https://b.zmtcdn.com/data/pictures/9/18377449/6f60b5e6e140412f5849c3f52e592e52_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18377449/6f60b5e6e140412f5849c3f52e592e52_featured_v2.jpg
18380159,Kulcha King,1,Faridabad,"Opposite Omaxe Forest, Main Surajkund Road, Anangpur Chowk, Sector 41-42, Near Sector 43, Faridabad",Sector 43,"Sector 43, Faridabad",77.2845595,28.4601453,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,https://b.zmtcdn.com/data/pictures/9/18380159/4bf3b9cc6bdb4250dc1af3aecbb99b2a_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18380159/4bf3b9cc6bdb4250dc1af3aecbb99b2a_featured_v2.jpg
18383469,Al Bake,1,Faridabad,"SCF 58, Ground Floor, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3229299,28.395009,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,31,https://b.zmtcdn.com/data/pictures/9/18383469/595695a4b0e97cfb1caf0dfee4512fa3_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18383469/595695a4b0e97cfb1caf0dfee4512fa3_featured_v2.jpg
18433879,The Chaiwalas,1,Faridabad,"Asian Institute of Medical Sciences, Near Badhkal Road, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.3002223,28.4263417,Cafe,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/9/18433879/dbf6a642b78573d0d1c61dfc586211ee_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18433879/dbf6a642b78573d0d1c61dfc586211ee_featured_v2.jpg
18466939,Maa Kali Foods,1,Faridabad,"SCO 35, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3196991,28.4104999,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/9/18466939/3440be395855b589c40547f04490eb4a_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18466939/3440be395855b589c40547f04490eb4a_featured_v2.jpg
18472429,Chill 'N Grill,1,Faridabad,"3C-188, Opposite Bharat Optical, NIT, Faridabad",NIT,"NIT, Faridabad",77.2900667,28.3954463,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/9/18472429/7f792ebbfcd33ccde5fea28524af9818_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/18472429/7f792ebbfcd33ccde5fea28524af9818_featured_v2.jpg
2679,On The Rocks - The  Atrium,1,Faridabad,"The Atrium Hotel, Shooting Range Road, Suraj Kund, Faridabad","The Atrium, Suraj Kund","The Atrium, Suraj Kund, Faridabad",77.283011,28.489796,Finger Food,1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,18,https://b.zmtcdn.com/data/pictures/9/2679/a1da331cb8dad4fc7ce35d28f5f4a725_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/2679/a1da331cb8dad4fc7ce35d28f5f4a725_featured_v2.jpg
301729,Raju Dhaba,1,Faridabad,"Main 40 Feet Road, Molarband Extension, Badarpur Border, Faridabad",Badarpur Border,"Badarpur Border, Faridabad",77.3061016,28.4900979,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,8,https://b.zmtcdn.com/data/pictures/9/301729/b3b56ff42749d0b096a15d83232ec3f5_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/301729/b3b56ff42749d0b096a15d83232ec3f5_featured_v2.jpg
313089,Evergreen Tandoori Night,1,Faridabad,"C-3548, Basement, Greenfield, Sector 41, Faridabad",Sector 41,"Sector 41, Faridabad",77.28919957,28.46191014,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,https://b.zmtcdn.com/data/pictures/9/313089/99bdfd1c6f94d969f5c2abb05f7afcc9_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/9/313089/99bdfd1c6f94d969f5c2abb05f7afcc9_featured_v2.jpg
